店號,店名,縣巿,地址,電話
148063,春陽,高雄市,三民區寶珠里正忠路246號,07-3810323
279154,華社,高雄市,大社區中華路16-66號1.2樓,07-3520146
992761,永芳,高雄市,大寮區永芳里萬丹路630號,07-7831908
286783,鳳明,高雄市,大寮區新厝里鳳林二路160號,07-7879642
261108,孔鳳,高雄市,小港區孔宅里高鳳路332號,07-7917717
971339,桂德,高雄市,小港區桂林里中安路428號,07-7932498
251710,順苓,高雄市,小港區漢民路381號,07-8039482
930660,宏華,高雄市,小港區漢民路829號831號1樓,07-8069912
127376,八卦寮,高雄市,仁武區大灣里八德南路497號499號1樓,07-3724588
254498,赤山,高雄市,仁武區仁孝路368號1樓,07-3747424
131582,仁樂,高雄市,仁武區仁武里仁和街36號,07-3711110
249256,尚讚,高雄市,仁武區仁雄路97-3號1樓,07-3748294
275842,仁慈,高雄市,仁武區仁慈里仁慈路169號1樓,07-7353499
153906,尚賀,高雄市,仁武區赤山里仁雄路87號1樓,07-3748241
256726,京中,高雄市,仁武區京富路155號,07-3743543
243487,仁武勇全,高雄市,仁武區勇全路111號1樓,07-3739249
257925,Fresh愿橋,高雄市,仁武區高楠里霞海路378號,07-3100940
154792,榮總一,高雄市,左營區大中一路386號,07-3489676
242657,福高,高雄市,左營區文府路363之1號,07-3504475
283681,百事達,高雄市,左營區左營大路155號,07-5854682
281191,文守,高雄市,左營區孟子路6號,07-3450216
963349,政德,高雄市,左營區政德路130號132號1F,07-3451959
263986,信科,高雄市,左營區重信路601號,07-3504964
129039,速鐵,高雄市,左營區高鐵路105號2樓,07-9605706
213822,左運,高雄市,左營區高鐵路107號B1,07-5885443
201542,彩虹市集,高雄市,左營區菜公里高鐵路115號1樓,07-3507294
185512,立文,高雄市,左營區新上里立文路77號1樓,07-5509725
253738,南屏,高雄市,左營區新下里華夏路256號,07-5524582
286598,重和,高雄市,左營區福山里自由四路171號,07-3453508
211000,文恩,高雄市,左營區福山里自由四路496號,07-3494916
177108,重惠,高雄市,左營區福山里華夏路1152號1樓,07-3457904
122625,仁富,高雄市,岡山區大仁路138號,07-6213744
174361,園中,高雄市,林園區中門里中門路15-1號,07-6437338
235394,艾文,高雄市,林園區東林西路99號101號全部,07-6414848
280006,富田,高雄市,林園區林園北路477號1樓,07-6411294
259633,文武,高雄市,前金區七賢二路203號1樓,07-2166193
249555,龍客,高雄市,前金區大同二路1號,07-2158324
162667,長生,高雄市,前金區五福三路54號,07-2610818
277594,自強,高雄市,前金區自強二路39號,07-2515634
249223,新盛,高雄市,前金區草江里七賢二路193號193-1號193-2號1樓,07-2871936
285506,愛河,高雄市,前金區博孝里河東路8號1樓,07-2414252
265513,文東,高雄市,前金區新田路226號228號,07-2169478
286451,長權,高雄市,前鎮區民權二路380號1樓,07-3318790
258504,慶華,高雄市,前鎮區光華二路393號1樓,07-3381564
273466,亞新灣,高雄市,前鎮區林森四路255號,07-5362832
916402,達家,高雄市,前鎮區草衙里草衙二路407號409號411號1樓,07-8132874
254465,高雄,高雄市,前鎮區復興三路116號,07-3367915
981093,新光和,高雄市,前鎮區鄭和南路307號309號,07-5367297
290210,夢時代二,高雄市,前鎮區興邦里中華五路789號7樓,07-8417102
238887,正心,高雄市,苓雅區正大里輔仁路145號1樓,07-7224176
115889,武漢,高雄市,苓雅區武漢街72號,07-7214004
130545,青雅,高雄市,苓雅區青年一路6之8及6之9號,07-2233056
281168,中仁,高雄市,苓雅區興中二路38號1樓,07-3387403
914347,興達,高雄市,茄萣區茄萣路一段350號,07-6908629
968458,赤東,高雄市,梓官區赤東里赤崁南路95號95-1號1F,07-6101134
967503,正港,高雄市,梓官區智蚵里中正路186號,07-6106594
279132,美麗島,高雄市,新興區中山一路115號(美麗島站內),07-2361722
278276,尚義,高雄市,新興區中正二路218號1樓,07-2236482
279604,正達,高雄市,新興區中正三路45號1樓,07-2236459
262411,新三華,高雄市,新興區中東里復興一路72號1樓,07-2368423
279316,崛星,高雄市,新興區五福二路209.211號,07-2819071
263610,文漾,高雄市,新興區文橫二路164-1號.164-2號,07-2815281
238452,新球庭,高雄市,新興區林森一路162號,07-2414062
284363,清漢,高雄市,新興區德望里民生一路154號1樓,07-2222403
286026,友福,高雄市,楠梓區土庫三路25號1樓,07-3535984
249131,晉學,高雄市,楠梓區大學西路815.817號,07-3641146
230241,勁援,高雄市,楠梓區中興里大學西路62號大學二街102號,07-3644589
275222,樂民,高雄市,楠梓區加昌里壽民路60號1樓,07-3634607
237024,新加昌,高雄市,楠梓區加昌路275.277號,07-3644425
283706,盛田,高雄市,楠梓區享平里興楠路326號,07-3519446
232753,新後勁,高雄市,楠梓區後昌路139-1號,07-5910659
881685,校和,高雄市,楠梓區軍校路658號,07-3012204
198002,德民,高雄市,楠梓區海專路400號,07-3010218
167547,欣清心,高雄市,楠梓區清豐二路16號,07-3533490
198965,常德,高雄市,楠梓區清豐里常德路287號,07-3532424
207654,高昌,高雄市,楠梓區創新路615號,07-3539441
232144,太子城,高雄市,楠梓區楠梓路263號265號267號,07-3536760
253749,惠豐,高雄市,楠梓區壽豐路517號519號521號,07-3601727
131478,惠民,高雄市,楠梓區翠屏里惠民路88號1樓,07-3643954
286956,好事登,高雄市,楠梓區鳳楠路235號朝明路233號,07-3526754
913067,廣昌,高雄市,楠梓區廣昌里廣昌街140號,07-3608353
281629,興泰,高雄市,楠梓區德民路1208號,07-3647540
111832,新後昌,高雄市,楠梓區錦屏里後昌路115號1樓,07-3646497
932172,路園,高雄市,路竹區下坑里太平路342-2號,07-6952504
254018,路好,高雄市,路竹區大社路162號,07-6964450
242222,路金,高雄市,路竹區金平路418-1號,07-6966755
237884,海青,高雄市,鼓山區青海路641號1樓,07-5219140
281939,富農,高雄市,鼓山區南屏路857號,07-5224661
231152,福賜,高雄市,鼓山區美明路88號,07-5525473
182904,人田,高雄市,鼓山區美術東二路7號,07-5524392
277723,美朵,高雄市,鼓山區美術東四路132號136號1樓,07-5224841
210410,光化,高雄市,鼓山區鼓山二路33號,07-5316841
177555,順德,高雄市,鼓山區龍子里大順一路860號1樓,07-5538510
276878,誠美,高雄市,鼓山區龍子里裕誠路2080號,07-5525694
273271,高美,高雄市,鼓山區龍水里美術東二路181號,07-5224427
278346,旗山,高雄市,旗山區中山路72號,07-6615807
911108,新林眾,高雄市,旗山區延平一路78-1號,07-6624077
239189,旗津,高雄市,旗津區海岸路9號,07-5719252
255550,鳳凌,高雄市,鳳山區中山路223.225.227號,07-7405747
281319,鳳和,高雄市,鳳山區中和里自由路202號204號206號,07-7990060
277354,南華,高雄市,鳳山區五甲二路232號,07-7713883
942755,翔富,高雄市,鳳山區文德里濱山街12號1樓,07-7805459
190019,青文,高雄市,鳳山區文衡里文衡路343號,07-7776482
207481,甲智,高雄市,鳳山區甲智路103號,07-7924107
202165,協和,高雄市,鳳山區自由路229號2樓231號1樓2樓,07-7102783
278793,俊瑋,高雄市,鳳山區忠義里光復路一段193號,07-7410481
231657,保成,高雄市,鳳山區南成里和成路350號,07-7924350
228536,超全,高雄市,鳳山區海洋一路31號1樓,07-7675762
996589,海新,高雄市,鳳山區國隆里新富路590巷13號15號,07-7659203
275912,工協,高雄市,鳳山區埤頂里建國路一段79號1樓,07-7020916
251259,鳳新,高雄市,鳳山區新康街241號243號245號1樓,07-7675107
263193,來家,高雄市,鳳山區新強里崗山北街36號38號1樓,07-7224077
262846,瑞順,高雄市,鳳山區瑞興路216號1樓,07-7194697
280338,甲圍,高雄市,橋頭區甲北里甲圍路71號,07-6130787
253048,彌盛,高雄市,彌陀區中正路246號,07-6106141
253059,彌安,高雄市,彌陀區文安路1-1號1樓1-2號1樓,07-6197931
275266,重義,高雄市,鹽埕區五福四路83號,07-5218483
121965,客宭,高雄市,鹽埕區建國四路312號,07-5211715
171018,鑫漢王,高雄市,鹽埕區港都里五福四路265號1樓,07-5215375
122810,三多利,屏東縣,九如鄉大坵村九如路三段56號1樓,08-7750032
264495,學廣,屏東縣,內埔鄉內埔村廣濟路2-6號,08-7788579
285229,順越,屏東縣,內埔鄉南寧路19、21號,08-7789176
188234,念楨,屏東縣,內埔鄉黎明村黎東路221號1樓,08-7708081
235796,學美,屏東縣,內埔鄉學人路321-1號,08-8849216
181129,新中勝,屏東縣,內埔鄉龍潭村昭勝路13.15號1樓,08-7707202
261577,鼎東,屏東縣,東港鎮興東里中正路二段491號1樓,08-8325165
116789,鎮海,屏東縣,東港鎮鎮海路1-100號1-26號1樓,08-8326154
266309,海豚灣,屏東縣,枋山鄉坊山村中山路三段61-3號1樓,08-8761758
235545,飛米,屏東縣,枋寮鄉勝利路9號,08-8716972
903794,南州,屏東縣,南州鄉溪南村三民路171號,08-8647408
282862,公裕,屏東縣,屏東市北興里廣東路818號,08-7329938
251695,崇武,屏東縣,屏東市崇武里華盛街5-6號,08-7511963
201461,欣欣鼎,屏東縣,屏東市崇蘭里自由路666號1樓,08-7339511
189134,廣吉,屏東縣,屏東市廣東路991之1、991之2號1樓,08-7328572
122382,白燈塔,屏東縣,琉球鄉三民區大福村中正路303之2號1樓,08-8612496
892113,小琉球,屏東縣,琉球鄉本福村民生路61號,08-8614309
199566,麗騰,宜蘭縣,三星鄉三星路一段586號,03-9897137
913300,杰昇,宜蘭縣,五結鄉二結路107號1樓,03-9654642
165345,昱成,宜蘭縣,五結鄉中正路一段174號176號,03-9549291
260529,親河,宜蘭縣,五結鄉親河路二段109.111.113號,03-9507917
208439,安農,宜蘭縣,冬山鄉長春路128號,03-9532658
196671,永義,宜蘭縣,冬山鄉義成路三段195號1樓,03-9589042
882644,義成,宜蘭縣,冬山鄉義成路三段2號1樓永興路一段452號1樓,03-9580078
236342,廣安,宜蘭縣,冬山鄉廣興路331號333號,03-9617629
228145,永鎮,宜蘭縣,壯圍鄉壯濱路四段373號373之1號1樓,03-9309121
208945,壯美,宜蘭縣,壯圍鄉美功路一段40巷1號,03-9309346
234829,龍坡,宜蘭縣,宜蘭市大坡路一段111號113號,03-9280944
113399,伍富,宜蘭縣,宜蘭市女中路三段26-6號26-7號26-8號,03-9365457
216038,同慶,宜蘭縣,宜蘭市中山路三段203號205號207號1樓,03-9320912
233228,謙和,宜蘭縣,宜蘭市民族路461號463號1樓,03-9325981
130730,壯五,宜蘭縣,宜蘭市東港路一段213號1樓,03-9373467
264912,農專,宜蘭縣,宜蘭市神農路一段96號98號,03-9355846
242059,鎮新,宜蘭縣,宜蘭市進士路二段406號,03-9333029
235453,枕山,宜蘭縣,員山鄉枕山路39之1號1樓,03-9230275
265339,員泉,宜蘭縣,員山鄉溫泉路1之27號1之28號1樓,03-9229705
255424,纘祥,宜蘭縣,頭城鎮民鋒路18號20號,03-9774578
258375,二城,宜蘭縣,頭城鎮青雲路一段476號,03-9778847
123008,噶瑪蘭,宜蘭縣,頭城鎮復興路58號,03-9782335
167824,泉湧,宜蘭縣,礁溪鄉玉石村溫泉路15鄰85號1樓,03-9876652
112938,圓達,宜蘭縣,礁溪鄉礁溪路七段65號69號,03-9874660
242369,詠富,宜蘭縣,礁溪鄉礁溪路五段152號1樓,03-9873209
981392,湯圍,宜蘭縣,礁溪鄉礁溪路五段51號,03-9883627
236700,潤霖,宜蘭縣,羅東鎮公正路136號1樓,03-9542776
249452,金站,宜蘭縣,羅東鎮公正路31號1樓,03-9531183
977418,宜泰,宜蘭縣,羅東鎮公園路100號1樓,03-9572315
111201,徠一,宜蘭縣,羅東鎮培英路98號100號,03-9615630
970233,宣宏,宜蘭縣,羅東鎮復興路二段257號,03-9558424
201036,新羅興,宜蘭縣,羅東鎮興東路23之2號1樓2樓,03-9573130
209133,蘇澳,宜蘭縣,蘇澳鎮中山路一段66號,03-9963916
882655,南方澳,宜蘭縣,蘇澳鎮江夏路27號,03-9951870
174305,樂合,花蓮縣,玉里鎮樂合里新民路13-1號,03-8980204
967558,富翔,花蓮縣,吉安鄉東昌村海岸路77號,03-8523437
131836,蓮圓,花蓮縣,花蓮市中山路891號893號1樓,03-8462539
943725,長勝,花蓮縣,花蓮市中美路83-1號83-2號,03-8239707
235969,福旺,花蓮縣,花蓮市和平路259號,03-8315654
980137,鑫盈佳,花蓮縣,花蓮市林森路258號1樓,03-8357526
954437,祥祐,花蓮縣,新城鄉順安村北三棧119之6號,03-8610548
110415,豐濱,花蓮縣,豐濱鄉三民村三民路61號65號1樓,03-8791893
954574,東樂,台東縣,台東市山西路一段330號,089-229434
888099,東漢,台東縣,台東市正氣北路182號,089-357252
258445,東廣,台東縣,台東市傳廣路492號1樓,089-232915
188201,跨海,澎湖縣,西嶼鄉合界村3-1號,06-9983218
930545,新台澎,澎湖縣,馬公市中正路85號,06-9263856
120467,文澳,澎湖縣,馬公市文山路53號1樓,06-9217471
922201,文光,澎湖縣,馬公市光榮里三多路338號,06-9276453
900762,西衛,澎湖縣,馬公市光榮里光復路297號,06-9276457
209476,海藍,澎湖縣,馬公市西文澳118-3號,069-219135
941202,澎技,澎湖縣,馬公市朝陽里三多路45號,06-9264367
113506,揚光,澎湖縣,馬公市陽明里中華路175號1樓,06-9267812
181750,馬航,澎湖縣,湖西鄉隘門村126之5號1樓(馬公航空站一樓航廈),06-9228847
236331,金民,金門縣,金城鎮民生路9號1樓,082-323404
882921,金亮,金門縣,金城鎮民權路73號1F2F75號1F2F光前路85-2號1F85-3號1F,082-371831
255055,金生,金門縣,金城鎮西門里民生路67.69號,082-322784
250108,新山外,金門縣,金湖鎮山外里復興西路2號,082-337068
292881,金門醫院,金門縣,金湖鎮復興路2-1號1樓,082-336385
263078,新再發,金門縣,金湖鎮復興路8號10號,082-334313
194192,鈦湖,金門縣,金湖鎮新市里太湖路二段217號1樓,082-334638
237851,金央,金門縣,金寧鄉伯玉路一段222之8號1樓,082-321424
970820,金寧,金門縣,金寧鄉環島北路一段711號,082-321534
250348,塘岐,連江縣,北竿鄉塘岐村219號,083-655554
206617,山隴,連江縣,南竿鄉介壽村232號233號284號,083-625711
