店號,店名,縣巿,地址,電話
138848,大竹,彰化縣,彰化市大竹里彰南路二段181號,04-7388101
978525,附工,彰化縣,彰化市工校街21號,04-7290120
237035,巨林,彰化縣,彰化市中山路一段286號1樓,04-7111846
249407,金川,彰化縣,彰化市中正路二段611號,04-7220483
993812,巨峰,彰化縣,彰化市天祥路359號,04-7612461
875369,彰和,彰化縣,彰化市民族路163號,04-7269723
227669,欣兆陽,彰化縣,彰化市向陽里崙平南路367號,04-7513549
120320,彰泰,彰化縣,彰化市安平街58號1樓,04-7281709
126742,新桃源,彰化縣,彰化市卦山里公園路一段335號,04-7287306
112385,大陽,彰化縣,彰化市延平里大埔路405號,04-7114077
278542,勝全,彰化縣,彰化市林森路205號,04-7636581
239190,火車頭,彰化縣,彰化市長樂里中正路一段536號538號,04-7221901
931179,太子哈佛,彰化縣,彰化市泰和中街72號,04-7287276
993823,宇勝,彰化縣,彰化市崙平里崙平北路22號,04-7518778
200055,兆溢,彰化縣,彰化市崙美路246號,04-7518110
121471,彰工,彰化縣,彰化市復興里進德路11號13號1樓,04-7284580
887177,民生,彰化縣,彰化市華山路27號,04-7278025
931700,智富,彰化縣,彰化市萬安里長順街170號,04-7200758
277550,鹿東,彰化縣,福興鄉中正路224號,04-7784755
113816,金福興,彰化縣,福興鄉員鹿路二段196號198號1樓,04-7754941
276395,福鹿,彰化縣,福興鄉彰鹿路七段652.654號,04-7774193
923765,見晴園,南投縣,仁愛鄉大同村定遠新村路18-1號,049-2803691
265476,清境,南投縣,仁愛鄉定遠新村26之1號,049-2802718
972804,小瑞士,南投縣,仁愛鄉定遠新村28號,049-2803447
113687,六合,南投縣,水里鄉民生路175號1樓,049-2775480
882079,龍寶,南投縣,水里鄉民權路170號,049-2778956
193085,穀昌,南投縣,名間鄉彰南路450號,049-2244085
931168,社寮,南投縣,竹山鎮集山路一段2051號,049-2624730
981222,和社,南投縣,信義鄉同和巷8號1樓,049-2702941
913229,中營,南投縣,南投市中華路130號,049-2370508
151645,龍辰,南投縣,南投市中學西路61號,049-2339252
283131,南投,南投縣,南投市民族路289、291、293號中山街143號1.2樓,049-2242363
233402,興中,南投縣,南投市光明一路561號,049-2392514
126764,祖祠,南投縣,南投市祖祠路16-4號,049-2244378
279279,宏旺,南投縣,南投市復興路38號,049-2245147
155289,鑫潭,南投縣,埔里鎮中山路四段97之1.97之2號,049-2910310
192646,育溪,南投縣,埔里鎮安七街89-1號,049-2910592
127538,國泰,南投縣,草屯鎮中正路636號1樓及和興街93號1樓,049-2336243
215529,京埔,南投縣,草屯鎮南埔里中正路254-10號,049-2560546
278151,和雅,南投縣,鹿谷鄉廣興村中正一路225號,049-2755979
249153,二崙,雲林縣,二崙鄉崙東村中山路一段269號,05-5991711
896045,斗六,雲林縣,斗六市大同路41號,05-5347990
830698,富盟,雲林縣,斗六市文化路304號306號,05-5336375
283739,永欣,雲林縣,斗六市斗六三路6號,05-5517759
238544,昕美,雲林縣,斗六市民生路170號,05-5334310
265292,斗六正心,雲林縣,斗六市西平路362號,05-5514845
153766,保庄,雲林縣,斗六市明德北路三段285號,05-5372683
280350,坤麟,雲林縣,斗六市社口里大學路二段579號,05-5339597
253912,保長,雲林縣,斗六市雲林路二段76號1樓,05-5360729
275587,鎮南,雲林縣,斗六市鎮南路301號,05-5360905
128634,真嘉,雲林縣,斗南鎮南昌西路1號,05-5974106
128254,欣怡,雲林縣,斗南鎮南昌里中山路79號,05-5960866
189226,朝天宮,雲林縣,北港鎮東華里中山路150號,05-7824873
943747,和心,雲林縣,西螺鎮河南里埔心路113-3號,05-5866552
998080,七崁,雲林縣,西螺鎮建興路163號1樓,05-5878541
199142,工專,雲林縣,虎尾鎮中正路307號,05-6333495
112558,夏恩,雲林縣,虎尾鎮立仁里復興路137號,05-6330135
261555,大屯,雲林縣,虎尾鎮西屯里大屯349號,05-6652107
242613,高南,雲林縣,虎尾鎮科園路180號,05-6320068
131858,宇宸,雲林縣,虎尾鎮清雲路770號,05-6320634
972505,崙中,雲林縣,崙背鄉南陽村中山路489號,05-6961671
195461,羅威,雲林縣,崙背鄉羅厝村東興路168-1號.168-2號,05-6965430
209915,嘉愛,嘉義市,西區仁愛路212號,05-2275893
278416,圓環,嘉義市,西區北杏里文化路155之2號1樓,05-2291759
260770,光彩,嘉義市,西區民生北路182號184號1樓,05-2221535
196202,國華,嘉義市,西區國華里國華街283號1樓.2樓,05-2273545
967318,博元,嘉義市,西區博愛路二段572號,05-2353893
206732,新嘉友,嘉義市,西區福全里友愛路222.222-1號,05-2910813
249326,義東,嘉義市,東區東義路85號,05-2760974
844882,彌陀,嘉義市,東區芳安路1號1F,05-2285187
260781,台林,嘉義市,東區新生路723號,05-2780939
909323,嘉工,嘉義市,東區彌陀路240號,05-2745575
972701,新冠林,嘉義縣,大林鎮新興街113號,05-2658971
210203,故宮,嘉義縣,太保市東勢里故宮大道779號1樓,05-3622547
248921,嘉鐵,嘉義縣,太保市高鐵西路168號1樓,05-3101338
944005,祥壹,嘉義縣,太保市祥和一路東段29號,05-3628365
951265,保祥,嘉義縣,太保市祥和三路東段226號,05-3628476
121253,世川,嘉義縣,水上鄉內溪村中義路992號1樓,05-2399887
944016,奮起湖,嘉義縣,竹崎鄉中和村12鄰奮起湖178-1號,05-2562652
278645,新大內,台南市,大內區石城里石子瀨122之153號,06-5763553
265362,台南民族,台南市,中西區公正里民族路二段53號,06-2230803
123156,水仙宮,台南市,中西區水仙里民權路三段87號1樓,06-2217930
165677,赤崁,台南市,中西區民族路二段331號,06-2214411
129213,南醫,台南市,中西區民族路二段76號之13,06-2263238
192783,唯勝,台南市,中西區民權路三段150號一樓,06-2214369
189019,永福,台南市,中西區永福路二段65號1樓,06-2214463
990905,康樂,台南市,中西區安海里康樂街223號1樓,06-2228184
280305,頂美,台南市,中西區西和路1號3號,06-2595480
262293,湖華,台南市,中西區西湖街3號,06-2507460
242901,Fresh湖美,台南市,中西區和緯路五段55號,06-3588401
252012,郡王,台南市,中西區府前路一段144號,06-2204652
252366,天公,台南市,中西區忠義路二段109號,06-2213646
136598,南門城,台南市,中西區南門路229號1樓,06-2147717
251743,開山,台南市,中西區開山路245號1樓,06-2144197
151597,長益,台南市,仁德區土庫里太子路233號,06-2052285
214847,南站,台南市,仁德區中洲村中洲路1巷220號1樓,06-3663985
194608,華立,台南市,仁德區仁義里中清路208號,06-2796146
202394,奇美博,台南市,仁德區文華路二段66號,06-2664455
286624,文安,台南市,仁德區文賢路一段576號,06-2667371
967581,保華,台南市,仁德區成功里崇德路88號,06-3369571
951966,仁伯,台南市,仁德區後壁里德安路188號,06-2491560
212346,德欽,台南市,仁德區後壁里德南路3鄰92號,06-2792441
132482,七甲,台南市,六甲區六甲里中正路321之1號,06-6981130
179573,代天府,台南市,北門區鯤江里976號,06-7864826
962863,卓易,台南市,北區大豐里27鄰中華北路一段143號,06-2805492
250441,德緯,台南市,北區成德里育德二路20鄰308號,06-2525864
227717,煒達,台南市,北區育德路491號1.2樓,06-2519945
860688,立人,台南市,北區和順里西門路三段81號1樓、西門路三段47巷12號1樓,06-2205089
229447,青青,台南市,北區和緯路五段278號1樓,06-3582884
990042,新海成,台南市,北區海安路三段2號1樓,06-2281334
276018,海安,台南市,北區海安路三段716號,06-2518805
116181,灣中,台南市,永康區大灣路62號,06-2720510
922821,永大春,台南市,永康區中山北路431號,06-2011976
229285,永臻,台南市,永康區中山東路59號,06-3023473
252458,鑫永康,台南市,永康區中華路617-1號,06-3026315
283979,永勝,台南市,永康區六合里中華二路320號1樓,06-2362091
993351,雙永,台南市,永康區永大一路60號1樓,06-2031437
169875,好巧,台南市,永康區安康里中華西街152號,06-3027920
164766,忠勇,台南市,永康區成功里小東路4鄰637號1樓,06-3121548
131113,東橋,台南市,永康區東橋一路28號,06-3020234
216843,橋鈺,台南市,永康區東橋七路369號1樓,06-3027215
257143,7Fresh康橋,台南市,永康區東橋八街96號,06-3024900
263665,新真愛,台南市,永康區東橋六街208號1樓,06-3029367
286004,文炳,台南市,永康區南台街1號,06-2426265
143884,臻鈺,台南市,永康區勝利里18鄰勝學路226號,06-3123073
275738,華勇,台南市,永康區華興街122號1、2樓,06-3125434
131630,永科,台南市,永康區新樹里3鄰中山北路634巷7號,06-2011492
902159,詠文,台南市,永康區網寮里6鄰永二街202號,06-2042598
153777,永玉,台南市,永康區龍潭里永明街175號,06-2013336
967673,桂田,台南市,永康區鹽行里新行街251號一樓,06-2425413
282518,新玉馥,台南市,玉井區玉田里中山路97號1樓,06-5748078
143389,期建,台南市,安平區文平里建平路277號,06-2952650
280372,安運,台南市,安平區平安里華平路742號1樓,06-3504407
274355,永華東,台南市,安平區永華路二段210號,06-2984141
233011,Fresh亞萬,台南市,安平區永華路二段812號1樓,06-2955449
257822,大員,台南市,安平區安北路420號422號壹樓貳樓部分,06-3912022
187253,郡豐,台南市,安平區郡平路307號,06-2936349
968104,華平,台南市,安平區健康路三段242號,06-2939147
208200,F18B,台南市,安定區北園二路8號1樓,06-5058857
202051,18廠B,台南市,安定區蘇林里北園二路8號,06-5052109
179986,安同,台南市,安南區同安路235號,06-2461351
208543,安西,台南市,安南區安中路一段136號,06-2477315
284927,安北,台南市,安南區安中路一段546號552號,06-2474698
283991,安立,台南市,安南區安中路四段150號,06-2473773
780827,和順,台南市,安南區安和路五段166號,06-3565013
239938,安南,台南市,安南區安和路四段520號,06-3554906
965057,長溪,台南市,安南區安慶里長溪路一段307號,06-2568719
217101,環安,台南市,安南區長和路二段12巷272號,06-3571959
923868,安新,台南市,安南區長溪路三段399號1樓,06-2457294
883898,本原,台南市,安南區海佃路四段2號,06-2464793
284570,新同安,台南市,安南區理想里海佃路二段432號,06-2461306
188164,安昌,台南市,安南區塭南里安昌街101號,06-3568205
988223,新郡安,台南市,安南區溪北里安和路一段105號1樓,06-2512571
193199,喬興,台南市,西港區慶安里新興街8-77.8-78號,06-7957103
791241,佳里,台南市,佳里區光復路197號197-1號,06-7233631
122131,佳文,台南市,佳里區佳西路215號1樓,06-7238343
112525,新北中,台南市,佳里區延平路195號,06-7225387
233310,東山站,台南市,東山區科里里枋子林74-6號,06-6235384
190813,小東,台南市,東區小東路256號1樓,06-2341994
280198,竹篙厝,台南市,東區仁和路126號1樓,06-2677562
865535,北門,台南市,東區北門路一段310號、312號,06-2292308
232052,盛馨,台南市,東區府連路351號1樓.353號1樓,06-2084002
199131,東和,台南市,東區東安路291號293號1樓,06-2087403
251721,崇明,台南市,東區林森路一段184號,06-2678084
276937,長寧,台南市,東區長榮路三段12號,06-2363597
215404,富裕,台南市,東區後甲里裕農路657號1樓,06-2091395
198600,崇學,台南市,東區崇善路168號,06-2604847
252894,崇華,台南市,東區崇善路259號1樓,06-2601426
254351,崇道,台南市,東區崇善路569、571號,06-2894813
950273,好富,台南市,東區富強里裕農路320號,06-2353005
238153,裕信,台南市,東區裕信路352號,06-3316406
194343,裕孝,台南市,東區裕農路888號1樓,06-3318916
188991,鼎亨,台南市,東區德東街101號,06-2908425
965264,裕平,台南市,東區關聖里裕信路177號1樓,06-3318240
183181,南化,台南市,南化區南化里128號1樓,06-5775209
249739,欣大林,台南市,南區大同路二段136巷3號1樓,06-2148359
195014,上鈺,台南市,南區大成路一段128號1樓,06-2631080
274816,少觀,台南市,南區大林路113號,06-2134175
182362,永成,台南市,南區佛壇里明興路1322號1樓,06-2623463
194929,金昇,台南市,南區金華路二段341號,06-2632231
968780,鯤鯓,台南市,南區南都里鯤鯓路20號,06-2648213
253510,文南,台南市,南區健康路二段268-1、270號,06-2635645
985822,國民,台南市,南區國民路152號1樓,06-2603696
255653,Fresh首府,台南市,南區開南里新和東路138號1樓,06-2632445
283371,國宅,台南市,南區新興路441號443號,06-2917993
236456,三聖,台南市,南區興南街149號1樓,06-2627396
264406,柳營,台南市,柳營區士林里柳營路二段1號3號,06-6223592
132596,將軍,台南市,將軍區長榮里長榮29之2號1樓,06-7945691
970358,麻學,台南市,麻豆區大山里8鄰大山腳1之80號,06-5704806
193432,黎營,台南市,麻豆區井東里磚子井141-21號1樓,06-5710322
968263,新曾文,台南市,麻豆區東角里興中路177號179號,06-5714049
279497,新麻豆,台南市,麻豆區榖興里11鄰中山路11號,06-5717493
133016,新P5,台南市,善化區南科九路17號(P5P6廠O棟),06-5055694
112422,晶圓,台南市,善化區南科北路1-1號(P3廠),06-5056103
167020,P1廠,台南市,善化區南科北路1之1號1樓,06-5057528
153755,P7廠,台南市,善化區南關里三抱竹路1號,06-5057202
193867,陽光城,台南市,善化區蓮潭里9鄰陽光大道198號1樓,06-5851514
242060,佳利,台南市,新化區中山路332號,06-5901180
243100,新玉,台南市,新化區忠孝路10號,06-5984549
194745,奇佳,台南市,新化區信義路373號1樓,06-5907294
285001,新興運,台南市,新化區護國里中山路211號,06-5800340
181277,三舍,台南市,新市區三舍里三舍55號,06-5894091
990075,東科,台南市,新市區三舍里大順三路125號1樓,06-5055155
993384,樹谷,台南市,新市區中心路2號1樓,06-5895647
980838,新雙新,台南市,新市區永就里中山路227號1樓,06-5892146
248828,聯電,台南市,新市區南科三路57號,06-5057638
236412,永佳,台南市,新市區復興路173.175號,06-5897463
241230,新新善,台南市,新市區復興路59號61號63號一樓,06-5014359
199027,新市,台南市,新市區華興街48號1樓,06-5896124
941936,高長,台南市,新市區新和里仁愛街169號171號,06-5012170
243177,蓁蓁,台南市,新營區太子宮140之2號1樓,06-6520830
970255,欣奇,台南市,新營區新東里東興路236號,06-6328038
167798,趣淘,台南市,楠西區密枝里密枝102之5號1樓,06-5754886
881308,超順,台南市,學甲區中正路143號,06-7831793
153744,學甲,台南市,學甲區仁得里華宗路321號,06-7835596
212140,紅瓦厝,台南市,歸仁區大成路211號1樓,06-2303294
880811,騰揮,台南市,歸仁區中正南路一段110號,06-2300846
187231,仁興,台南市,歸仁區南保里大德路307號,06-2395784
209948,東利,台南市,歸仁區南保里文化街三段47號1樓,06-2304109
183734,立青,台南市,歸仁區南保里民權南路108號,06-2391997
851064,伍誼,台南市,歸仁區復興路162之1號,06-2399459
198921,鼎鑫,台南市,關廟區中山路二段27號1樓,06-5966828
966061,車讚,台南市,關廟區北花里中正路517號,06-5954561
971018,關聖,台南市,關廟區南雄路一段471號,06-5957447
282493,坎城,高雄市,三民區十全一路183號,07-3116563
282057,大義,高雄市,三民區大昌二路123號123-1號,07-3870742
229300,連興,高雄市,三民區大連街336號1樓,07-3229400
243720,三民陽豐,高雄市,三民區大豐二路457號,07-3924794
854971,鼎力,高雄市,三民區天祥一路124號,07-3494282
197939,星展,高雄市,三民區天祥一路88號,07-3494070
228374,滿分,高雄市,三民區本安里黃興路339號,07-3819343
970761,沅興,高雄市,三民區正興里正興路121號123號,07-3828237
243258,吉江,高雄市,三民區合江街39號1樓,07-3229453
279637,達仁,高雄市,三民區吉林街68號,07-3222813
249304,理馨,高雄市,三民區明吉路9號,07-3506417
280626,灣勝,高雄市,三民區新民路101號103號105號,07-3955648
284042,清華,高雄市,三民區義華路92號,07-3927564
892375,鼎復,高雄市,三民區鼎山街566-3號,07-3848597
242336,三民鼎昌,高雄市,三民區鼎山街576之1號,07-3924764
179735,鼎上,高雄市,三民區鼎中路160號1樓,07-3494150
922496,明仁,高雄市,三民區鼎泰里明仁路8號,07-3438496
250142,河堤,高雄市,三民區鼎泰里河堤路510號,07-3410500
239709,鼎瑞,高雄市,三民區鼎泰里裕誠路56號,07-3430546
932976,鼎新,高雄市,三民區鼎新路82號86號88號1樓,07-3104545
236098,青興,高雄市,三民區熱河一街131號133號遼寧一街144巷20號,07-3220993
148063,春陽,高雄市,三民區寶珠里正忠路246號,07-3810323
279154,華社,高雄市,大社區中華路16-66號1.2樓,07-3520146
872005,山頂,高雄市,大寮區內厝路219號,07-7837610
992761,永芳,高雄市,大寮區永芳里萬丹路630號,07-7831908
238751,鳳明,高雄市,大寮區新厝里鳳林二路160號,07-7879642
280143,華秀,高雄市,小港區山明路1之36號,07-8071543
174729,樺鑫,高雄市,小港區中安路739號,07-7928411
261108,孔鳳,高雄市,小港區孔宅里高鳳路332號,07-7917717
131102,桂安,高雄市,小港區孔鳳路557號,07-7934767
114602,港后,高雄市,小港區平和路156號,07-8417962
971339,桂德,高雄市,小港區桂林里中安路428號,07-7932498
235785,觀雲,高雄市,小港區港平路29號,07-8415765
251710,順苓,高雄市,小港區漢民路381號,07-8039482
930660,宏華,高雄市,小港區漢民路829號831號1樓,07-8069912
124610,得富,高雄市,仁武區八卦里八德西路246號,07-3723458
127376,八卦寮,高雄市,仁武區大灣里八德南路497號499號1樓,07-3724588
254498,赤山,高雄市,仁武區仁孝路368號1樓,07-3747424
131582,仁樂,高雄市,仁武區仁武里仁和街36號,07-3711110
249256,尚讚,高雄市,仁武區仁雄路97-3號1樓,07-3748294
275842,仁慈,高雄市,仁武區仁慈里仁慈路169號1樓,07-7353499
256726,京中,高雄市,仁武區京富路155號,07-3743543
243487,仁武勇全,高雄市,仁武區勇全路111號1樓,07-3739249
257925,Fresh愿橋,高雄市,仁武區高楠里霞海路378號,07-3100940
242819,南橫,高雄市,六龜區寶來里中正路27號,07-6882195
154792,榮總一,高雄市,左營區大中一路386號,07-3489676
278922,重化,高雄市,左營區文自路339號1樓,07-3452488
242657,福高,高雄市,左營區文府路363之1號,07-3504475
283681,百事達,高雄市,左營區左營大路155號,07-5854682
963349,政德,高雄市,左營區政德路130號132號1F,07-3451959
263986,信科,高雄市,左營區重信路601號,07-3504964
252779,重福,高雄市,左營區重愛路215號,07-3456846
129039,速鐵,高雄市,左營區高鐵路105號2樓,07-9605706
213822,左運,高雄市,左營區高鐵路107號B1,07-5885443
164423,德昌,高雄市,左營區菜公里文自路236號238號,07-3460165
201542,彩虹市集,高雄市,左營區菜公里高鐵路115號1樓,07-3507294
185512,立文,高雄市,左營區新上里立文路77號1樓,07-5509725
952969,重和,高雄市,左營區福山里自由四路171號,07-3453508
211000,文恩,高雄市,左營區福山里自由四路496號,07-3494916
184900,文慈,高雄市,左營區福山里重愛路63號65號67號1樓,07-3478545
177108,重惠,高雄市,左營區福山里華夏路1152號1樓,07-3457904
122625,仁富,高雄市,岡山區大仁路138號,07-6213744
174361,園中,高雄市,林園區中門里中門路15-1號,07-6437338
235394,艾文,高雄市,林園區東林西路99號101號全部,07-6414848
280006,富田,高雄市,林園區林園北路477號1樓,07-6411294
259633,文武,高雄市,前金區七賢二路203號1樓,07-2166193
249555,龍客,高雄市,前金區大同二路1號,07-2158324
162667,長生,高雄市,前金區五福三路54號,07-2610818
277594,自強,高雄市,前金區自強二路39號,07-2515634
249223,新盛,高雄市,前金區草江里七賢二路193號193-1號193-2號1樓,07-2871936
285506,愛河,高雄市,前金區博孝里河東路8號1樓,07-2414252
265513,文東,高雄市,前金區新田路226號228號,07-2169478
286451,長權,高雄市,前鎮區民權二路380號1樓,07-3318790
258504,慶華,高雄市,前鎮區光華二路393號1樓,07-3381564
278287,竹中,高雄市,前鎮區和平二路242號1樓,07-7222801
273466,亞新灣,高雄市,前鎮區林森四路255號,07-5362832
916402,達家,高雄市,前鎮區草衙里草衙二路407號409號411號1樓,07-8132874
254465,高雄,高雄市,前鎮區復興三路116號,07-3367915
239477,鑫愛群,高雄市,前鎮區復興三路435號437號,07-3340695
153858,京明,高雄市,前鎮區瑞北路54號1樓及B1,07-7260457
233790,德倉,高雄市,前鎮區德昌路209號213號,07-8125075
981093,新光和,高雄市,前鎮區鄭和南路307號309號,07-5367297
290210,夢時代二,高雄市,前鎮區興邦里中華五路789號7樓,07-8417102
283566,康德,高雄市,前鎮區鎮興路8號1樓,07-8413825
261201,文化,高雄市,苓雅區五福一路77號1樓,07-2234405
238887,正心,高雄市,苓雅區正大里輔仁路145號1樓,07-7224176
115889,武漢,高雄市,苓雅區武漢街72號,07-7214004
130545,青雅,高雄市,苓雅區青年一路6之8及6之9號,07-2233056
281168,中仁,高雄市,苓雅區興中二路38號1樓,07-3387403
914347,興達,高雄市,茄萣區茄萣路一段350號,07-6908629
967503,正港,高雄市,梓官區智蚵里中正路186號,07-6106594
279132,美麗島,高雄市,新興區中山一路115號(美麗島站內),07-2361722
278276,尚義,高雄市,新興區中正二路218號1樓,07-2236482
279604,正達,高雄市,新興區中正三路45號1樓,07-2236459
262411,新三華,高雄市,新興區中東里復興一路72號1樓,07-2368423
279316,崛星,高雄市,新興區五福二路209.211號,07-2819071
260839,合莊,高雄市,新興區六合二路37號,07-2854332
263610,文漾,高雄市,新興區文橫二路164-1號.164-2號,07-2815281
238452,新球庭,高雄市,新興區林森一路162號,07-2414062
253864,寶成,高雄市,新興區青年一路220號,07-2822363
255077,復橫,高雄市,新興區復興一路28號30號32號1樓,07-2268701
284363,清漢,高雄市,新興區德望里民生一路154號1樓,07-2222403
286026,友福,高雄市,楠梓區土庫三路25號1樓,07-3535984
275794,新楠梓,高雄市,楠梓區中陽里楠梓新路188號188-1號1樓,07-3524954
230241,勁援,高雄市,楠梓區中興里大學西路62號大學二街102號,07-3644589
275222,樂民,高雄市,楠梓區加昌里壽民路60號1樓,07-3634607
237024,新加昌,高雄市,楠梓區加昌路275.277號,07-3644425
283706,盛田,高雄市,楠梓區享平里興楠路326號,07-3519446
232753,新後勁,高雄市,楠梓區後昌路139-1號,07-5910659
197250,慶昌,高雄市,楠梓區後昌路722號1樓慶昌街2-1號1樓,07-3680748
881685,校和,高雄市,楠梓區軍校路658號,07-3012204
198002,德民,高雄市,楠梓區海專路400號,07-3010218
167547,欣清心,高雄市,楠梓區清豐二路16號,07-3533490
198965,常德,高雄市,楠梓區清豐里常德路287號,07-3532424
232144,太子城,高雄市,楠梓區楠梓路263號265號267號,07-3536760
253749,惠豐,高雄市,楠梓區壽豐路517號519號521號,07-3601727
131478,惠民,高雄市,楠梓區翠屏里惠民路88號1樓,07-3643954
261980,好事登,高雄市,楠梓區鳳楠路235號朝明路233號,07-3526754
913067,廣昌,高雄市,楠梓區廣昌里廣昌街140號,07-3608353
281629,興泰,高雄市,楠梓區德民路1208號,07-3647540
960133,亞新,高雄市,楠梓區樂群路76號,07-3659953
111832,新後昌,高雄市,楠梓區錦屏里後昌路115號1樓,07-3646497
932172,路園,高雄市,路竹區下坑里太平路342-2號,07-6952504
254018,路好,高雄市,路竹區大社路162號,07-6964450
242222,路金,高雄市,路竹區金平路418-1號,07-6966755
211664,享順,高雄市,鼓山區明華路335號337號,07-5522439
237884,海青,高雄市,鼓山區青海路641號1樓,07-5219140
281939,富農,高雄市,鼓山區南屏路857號,07-5224661
231152,福賜,高雄市,鼓山區美明路88號,07-5525473
182904,人田,高雄市,鼓山區美術東二路7號,07-5524392
273260,美武,高雄市,鼓山區美術南二路137號,07-5522647
210410,光化,高雄市,鼓山區鼓山二路33號,07-5316841
252931,銀川,高雄市,鼓山區鼓山三路8-25號1樓,07-5313970
177555,順德,高雄市,鼓山區龍子里大順一路860號1樓,07-5538510
276878,誠美,高雄市,鼓山區龍子里裕誠路2080號,07-5525694
273271,高美,高雄市,鼓山區龍水里美術東二路181號,07-5224427
210959,龍順,高雄市,鼓山區龍德路87號,07-5523961
262905,哨臨,高雄市,鼓山區臨海二路52號1樓52-1號1樓,07-5310489
278346,旗山,高雄市,旗山區中山路72號,07-6615807
993177,永久,高雄市,旗山區延平一路446號1樓,07-6622531
911108,新林眾,高雄市,旗山區延平一路78-1號,07-6624077
239189,旗津,高雄市,旗津區海岸路9號,07-5719252
249290,瑞竹,高雄市,鳳山區中山東路209-1及209-2號1樓,07-7407954
854443,中東,高雄市,鳳山區中山東路88號1樓仁愛路65號1樓,07-7439740
255550,鳳凌,高雄市,鳳山區中山路223.225.227號,07-7405747
281319,鳳和,高雄市,鳳山區中和里自由路202號204號206號,07-7990060
942755,翔富,高雄市,鳳山區文德里濱山街12號1樓,07-7805459
190019,青文,高雄市,鳳山區文衡里文衡路343號,07-7776482
207481,甲智,高雄市,鳳山區甲智路103號,07-7924107
202165,協和,高雄市,鳳山區自由路229號2樓231號1樓2樓,07-7102783
278793,俊瑋,高雄市,鳳山區忠義里光復路一段193號,07-7410481
228536,超全,高雄市,鳳山區海洋一路31號1樓,07-7675762
996589,海新,高雄市,鳳山區國隆里新富路590巷13號15號,07-7659203
275912,工協,高雄市,鳳山區埤頂里建國路一段79號1樓,07-7020916
251259,鳳新,高雄市,鳳山區新康街241號243號245號1樓,07-7675107
275532,大強,高雄市,鳳山區新強里大明路193號,07-7659211
263193,來家,高雄市,鳳山區新強里崗山北街36號38號1樓,07-7224077
262846,瑞順,高雄市,鳳山區瑞興路216號1樓,07-7194697
953869,牛潮埔,高雄市,鳳山區鎮北里鳳北路60之17號,07-7356353
135746,新保泰,高雄市,鳳山區鎮南里龍成路242-1號,07-7684815
282725,橋鄰,高雄市,橋頭區仕隆里成功南路151號1樓,07-6112945
280338,甲圍,高雄市,橋頭區甲北里甲圍路71號,07-6130787
253048,彌盛,高雄市,彌陀區中正路246號,07-6106141
253059,彌安,高雄市,彌陀區文安路1-1號1樓1-2號1樓,07-6197931
275266,重義,高雄市,鹽埕區五福四路83號,07-5218483
121965,客宭,高雄市,鹽埕區建國四路312號,07-5211715
171018,鑫漢王,高雄市,鹽埕區港都里五福四路265號1樓,07-5215375
122810,三多利,屏東縣,九如鄉大坵村九如路三段56號1樓,08-7750032
264495,學廣,屏東縣,內埔鄉內埔村廣濟路2-6號,08-7788579
930659,學興,屏東縣,內埔鄉和興村學人路590.592號1樓,08-7798902
285229,順越,屏東縣,內埔鄉南寧路19、21號,08-7789176
188234,念楨,屏東縣,內埔鄉黎明村黎東路221號1樓,08-7708081
235796,學美,屏東縣,內埔鄉學人路321-1號,08-8849216
181129,新中勝,屏東縣,內埔鄉龍潭村昭勝路13.15號1樓,08-7707202
261577,鼎東,屏東縣,東港鎮興東里中正路二段491號1樓,08-8325165
116789,鎮海,屏東縣,東港鎮鎮海路1-100號1-26號1樓,08-8326154
266309,海豚灣,屏東縣,枋山鄉坊山村中山路三段61-3號1樓,08-8761758
235545,飛米,屏東縣,枋寮鄉勝利路9號,08-8716972
279349,長治,屏東縣,長治鄉新潭村長興路13號1樓,08-7377784
903794,南州,屏東縣,南州鄉溪南村三民路171號,08-8647408
282862,公裕,屏東縣,屏東市北興里廣東路818號,08-7329938
251695,崇武,屏東縣,屏東市崇武里華盛街5-6號,08-7511963
201461,欣欣鼎,屏東縣,屏東市崇蘭里自由路666號1樓,08-7339511
126269,崇蘭,屏東縣,屏東市廣東路1588、1590、1592號1樓,08-7337084
189134,廣吉,屏東縣,屏東市廣東路991之1、991之2號1樓,08-7328572
910677,吉春,屏東縣,恆春鎮山腳里環城南路60號,08-8898264
110275,家的,屏東縣,恆春鎮城南里中正路67號1樓,08-8881053
208314,恆好,屏東縣,恆春鎮恆南路70-1號,08-8881553
268213,墾丁,屏東縣,恆春鎮墾丁路60號62號,08-8862449
184173,鵝鑾鼻,屏東縣,恆春鎮鵝鑾里鵝鑾路245.247.249.257號,08-8851632
122382,白燈塔,屏東縣,琉球鄉三民區大福村中正路303之2號1樓,08-8612496
892113,小琉球,屏東縣,琉球鄉本福村民生路61號,08-8614309
130291,永盛,屏東縣,鹽埔鄉鹽中村勝利路81之3號,08-7931503
199566,麗騰,宜蘭縣,三星鄉三星路一段586號,03-9897137
913300,杰昇,宜蘭縣,五結鄉二結路107號1樓,03-9654642
260529,親河,宜蘭縣,五結鄉親河路二段109.111.113號,03-9507917
208439,安農,宜蘭縣,冬山鄉長春路128號,03-9532658
217075,詠淇,宜蘭縣,冬山鄉香和村冬山路一段725號,03-9596549
256117,冬山武淵,宜蘭縣,冬山鄉富農路二段276號1+2樓,03-9505331
196671,永義,宜蘭縣,冬山鄉義成路三段195號1樓,03-9589042
